date,accum_confirm,new_confirm,infect_rate,accum_death,new_death,fatal_rate
2020-03-25,860,146,0.11,1,0,0.12
2020-03-26,1030,170,0.13,2,1,0.19
2020-03-27,1204,174,0.15,2,0,0.17
2020-03-28,1357,153,0.17,3,1,0.22
2020-03-29,1475,118,0.18,3,0,0.2
2020-03-30,1701,226,0.21,5,2,0.29
2020-03-31,1967,266,0.24,6,1,0.31
2020-04-01,2255,288,0.28,13,7,0.58
2020-04-02,2531,276,0.31,19,6,0.75
2020-04-03,2928,397,0.36,21,2,0.72
2020-04-04,3137,209,0.39,26,5,0.83
2020-04-05,3390,253,0.42,27,1,0.8
2020-04-06,3803,413,0.47,31,4,0.82
2020-04-07,4205,402,0.52,40,9,0.95
2020-04-08,4618,413,0.57,48,8,1.04
2020-04-09,5060,442,0.63,48,0,0.95
2020-04-10,5457,397,0.68,48,0,0.88
2020-04-11,5720,263,0.71,79,31,1.38
2020-04-12,5924,204,0.74,86,7,1.45
2020-04-13,6406,482,0.8,86,0,1.34
2020-04-14,6986,580,0.87,86,0,1.23
2020-04-15,7456,470,0.93,145,59,1.94
2020-04-16,7936,480,0.99,145,0,1.83
2020-04-17,8585,649,1.07,164,19,1.91
2020-04-18,8859,274,1.1,188,24,2.12
2020-04-19,9108,249,1.13,236,48,2.59
2020-04-20,9646,538,1.2,236,0,2.45
2020-04-21,10160,514,1.26,285,49,2.81
2020-04-22,10697,537,1.33,285,0,2.66
2020-04-23,11215,518,1.4,285,0,2.54
2020-04-24,11709,494,1.46,285,0,2.43
2020-04-25,11976,267,1.49,391,106,3.26
2020-04-26,12126,150,1.51,391,0,3.22
2020-04-27,12468,342,1.55,448,57,3.59
2020-04-28,12858,390,1.6,469,21,3.65
2020-04-29,13218,360,1.64,504,35,3.81
2020-04-30,13566,348,1.69,524,20,3.86
2020-05-01,13874,308,1.73,550,26,3.96
2020-05-02,14038,164,1.75,569,19,4.05
2020-05-03,14193,155,1.77,588,19,4.14
2020-05-04,14483,290,1.8,596,8,4.12
2020-05-05,14764,281,1.84,609,13,4.12
2020-05-06,15052,288,1.87,642,33,4.27
2020-05-07,15310,258,1.9,663,21,4.33
2020-05-08,15503,193,1.93,683,20,4.41
2020-05-09,15607,104,1.94,703,20,4.5
2020-05-10,15667,60,1.95,718,15,4.58
2020-05-11,15835,168,1.97,731,13,4.62
2020-05-12,16029,194,1.99,732,1,4.57
2020-05-13,16195,166,2.01,749,17,4.62
2020-05-14,16343,148,2.03,759,10,4.64
2020-05-15,16498,155,2.05,768,9,4.66
2020-05-16,16586,88,2.06,778,10,4.69
2020-05-17,16634,48,2.07,787,9,4.73
2020-05-18,16766,132,2.09,793,6,4.73
2020-05-19,16901,135,2.1,797,4,4.72
2020-05-20,17020,119,2.12,807,10,4.74
2020-05-21,17139,119,2.13,813,6,4.74
2020-05-22,17243,104,2.14,818,5,4.74
2020-05-23,17309,66,2.15,827,9,4.78
2020-05-24,17347,38,2.16,838,11,4.83
2020-05-25,17376,29,2.16,839,1,4.83
2020-05-26,17495,119,2.18,844,5,4.82
2020-05-27,17579,84,2.19,850,6,4.84
2020-05-28,17662,83,2.2,852,2,4.82
2020-05-29,17722,60,2.2,861,9,4.86
2020-05-30,17764,42,2.21,868,7,4.89
2020-05-31,17785,21,2.21,871,3,4.9
2020-06-01,17854,69,2.22,896,25,5.02
2020-06-02,17922,68,2.23,902,6,5.03
2020-06-03,17964,42,2.23,908,6,5.05
2020-06-04,18042,78,2.24,913,5,5.06
2020-06-05,18080,38,2.25,922,9,5.1
2020-06-06,18118,38,2.25,923,1,5.09
2020-06-07,18134,16,2.26,924,1,5.1
2020-06-08,18190,56,2.26,931,7,5.12
2020-06-09,18247,57,2.27,935,4,5.12
2020-06-10,18278,31,2.27,936,1,5.12
2020-06-11,18318,40,2.28,938,2,5.12
2020-06-12,18361,43,2.28,941,3,5.12
2020-06-13,18378,17,2.29,943,2,5.13
2020-06-14,18385,7,2.29,950,7,5.17
2020-06-15,18421,36,2.29,951,1,5.16
2020-06-16,18456,35,2.3,952,1,5.16
2020-06-17,18496,40,2.3,959,7,5.18
2020-06-18,18526,30,2.3,963,4,5.2
2020-06-19,18552,26,2.31,971,8,5.23
2020-06-20,18571,19,2.31,973,2,5.24
2020-06-21,18577,6,2.31,978,5,5.26
2020-06-22,18619,42,2.32,979,1,5.26
2020-06-23,18650,31,2.32,976,-3,5.23
2020-06-24,18682,32,2.32,984,8,5.27
2020-06-25,18716,34,2.33,990,6,5.29
2020-06-26,18751,35,2.33,997,7,5.32
2020-06-27,18775,24,2.34,1004,7,5.35
2020-06-28,18781,6,2.34,1004,0,5.35
2020-06-29,18817,36,2.34,1007,3,5.35
2020-06-30,18856,39,2.35,1002,-5,5.31
2020-07-01,18896,40,2.35,1004,2,5.31
2020-07-02,18950,54,2.36,1008,4,5.32
2020-07-03,18961,11,2.36,1009,1,5.32
2020-07-04,18970,9,2.36,1008,-1,5.31
2020-07-05,18990,20,2.36,1007,-1,5.3
2020-07-06,19044,54,2.37,1008,1,5.29
2020-07-07,19090,46,2.37,1008,0,5.28
2020-07-08,19141,51,2.38,1012,4,5.29
2020-07-09,19185,44,2.39,1013,1,5.28
2020-07-10,19242,57,2.39,1016,3,5.28
2020-07-11,19256,14,2.4,1018,2,5.29
2020-07-12,19267,11,2.4,1020,2,5.29
2020-07-13,19329,62,2.4,1020,0,5.28
2020-07-14,19367,38,2.41,1022,2,5.28
2020-07-15,19436,69,2.42,1024,2,5.27
2020-07-16,19481,45,2.42,1027,3,5.27
2020-07-17,19521,40,2.43,1030,3,5.28
2020-07-18,19548,27,2.43,1035,5,5.29
2020-07-19,19556,8,2.43,1035,0,5.29
2020-07-20,19594,38,2.44,1035,0,5.28
2020-07-21,19640,46,2.44,1039,4,5.29
2020-07-22,19689,49,2.45,1039,0,5.28
2020-07-23,19731,42,2.45,1042,3,5.28
2020-07-24,19773,42,2.46,1044,2,5.28
2020-07-25,19809,36,2.46,1046,2,5.28
2020-07-26,19822,13,2.47,1048,2,5.29
2020-07-27,19884,62,2.47,1048,0,5.27
2020-07-28,19962,78,2.48,1052,4,5.27
2020-07-29,20035,73,2.49,1054,2,5.26
2020-07-30,20112,77,2.5,1054,0,5.24
2020-07-31,20175,63,2.51,1055,1,5.23
2020-08-01,20212,37,2.51,1057,2,5.23
2020-08-02,20228,16,2.52,1058,1,5.23
2020-08-03,20302,74,2.53,1059,1,5.22
2020-08-04,20367,65,2.53,1062,3,5.21
2020-08-05,20445,78,2.54,1063,1,5.2
2020-08-06,20538,93,2.55,1066,3,5.19
2020-08-07,20604,66,2.56,1071,5,5.2
2020-08-08,20645,41,2.57,1073,2,5.2
2020-08-09,20665,20,2.57,1074,1,5.2
2020-08-10,20765,100,2.58,1074,0,5.17
2020-08-11,20850,85,2.59,1076,2,5.16
2020-08-12,20926,76,2.6,1076,0,5.14
2020-08-13,21038,112,2.62,1076,0,5.11
2020-08-14,21128,90,2.63,1076,0,5.09
2020-08-15,21161,33,2.63,1076,0,5.08
2020-08-16,21186,25,2.64,1076,0,5.08
2020-08-17,21300,114,2.65,1076,0,5.05
2020-08-18,21425,125,2.67,1076,0,5.02
2020-08-19,21507,82,2.68,1076,0,5.0
2020-08-20,21603,96,2.69,1091,15,5.05
2020-08-21,21673,70,2.7,1092,1,5.04
2020-08-22,21714,41,2.7,1093,1,5.03
2020-08-23,21729,15,2.7,1093,0,5.03
2020-08-24,21831,102,2.72,1095,2,5.02
2020-08-25,21917,86,2.73,1097,2,5.01
2020-08-26,22007,90,2.74,1101,4,5.0
2020-08-27,22079,72,2.75,1105,4,5.0
2020-08-28,22165,86,2.76,1106,1,4.99
2020-08-29,22216,51,2.76,1107,1,4.98
2020-08-30,22242,26,2.77,1107,0,4.98
2020-08-31,22344,102,2.78,1109,2,4.96
2020-09-01,22437,93,2.79,1110,1,4.95
2020-09-02,22543,106,2.8,1104,-6,4.9
2020-09-03,22593,50,2.81,1106,2,4.9
2020-09-04,22529,-64,2.8,1107,1,4.91
2020-09-05,22623,94,2.81,1110,3,4.91
2020-09-06,22697,74,2.82,1110,0,4.89
2020-09-07,22756,59,2.83,1111,1,4.88
2020-09-08,22788,32,2.83,1111,0,4.88
2020-09-09,22831,43,2.84,1111,0,4.87
2020-09-10,22920,89,2.85,1113,2,4.86
2020-09-11,23028,108,2.86,1114,1,4.84
2020-09-12,23130,102,2.88,1116,2,4.82
2020-09-13,23194,64,2.89,1116,0,4.81
2020-09-14,23236,42,2.89,1119,3,4.82
2020-09-15,23306,70,2.9,1120,1,4.81
2020-09-16,23371,65,2.91,1122,2,4.8
2020-09-17,23464,93,2.92,1122,0,4.78
2020-09-18,23552,88,2.93,1124,2,4.77
2020-09-19,23674,122,2.94,1128,4,4.76
2020-09-20,23741,67,2.95,1131,3,4.76
2020-09-21,23798,57,2.96,1131,0,4.75
2020-09-22,23822,24,2.96,1131,0,4.75
2020-09-23,23891,69,2.97,1131,0,4.73
2020-09-24,23988,97,2.98,1132,1,4.72
2020-09-25,24089,101,3.0,1133,1,4.7
2020-09-26,24177,88,3.01,1134,1,4.69
2020-09-27,24281,104,3.02,1135,1,4.67
2020-09-28,24360,79,3.03,1135,0,4.66
2020-09-29,24426,66,3.04,1135,0,4.65
2020-09-30,24479,53,3.05,1137,2,4.64
2020-10-01,24622,143,3.06,1142,5,4.64
2020-10-02,24764,142,3.08,1142,0,4.61
2020-10-03,24871,107,3.09,1142,0,4.59
2020-10-04,24987,116,3.11,1142,0,4.57
2020-10-05,25052,65,3.12,1142,0,4.56
2020-10-06,25117,65,3.12,1142,0,4.55
2020-10-07,25200,83,3.13,1143,1,4.54
2020-10-08,25273,73,3.14,1143,0,4.52
2020-10-09,25382,109,3.16,1144,1,4.51
2020-10-10,25497,115,3.17,1145,1,4.49
2020-10-11,25562,65,3.18,1147,2,4.49
2020-10-12,25702,140,3.2,1147,0,4.46
2020-10-13,25824,122,3.21,1148,1,4.45
2020-10-14,25896,72,3.22,1150,2,4.44
2020-10-15,26012,116,3.24,1153,3,4.43
2020-10-16,26160,148,3.25,1155,2,4.42
2020-10-17,26250,90,3.27,1156,1,4.4
2020-10-18,26383,133,3.28,1156,0,4.38
2020-10-19,26546,163,3.3,1160,4,4.37
2020-10-20,26663,117,3.32,1161,1,4.35
2020-10-21,26787,124,3.33,1163,2,4.34
2020-10-22,26954,167,3.35,1166,3,4.33
2020-10-23,27180,226,3.38,1168,2,4.3
2020-10-24,27346,166,3.4,1168,0,4.27
2020-10-25,27571,225,3.43,1169,1,4.24
2020-10-26,27823,252,3.46,1171,2,4.21
2020-10-27,27992,169,3.48,1171,0,4.18
2020-10-28,28152,160,3.5,1173,2,4.17
2020-10-29,28400,248,3.53,1177,4,4.14
2020-10-30,28660,260,3.57,1180,3,4.12
2020-10-31,28851,191,3.59,1181,1,4.09
